"id";"status";"locale";"group";"key";"value";"created_at";"updated_at"
"2061";"1";"en";"plugins/ecommerce/order";"order_was_confirmed";"Order was confirmed";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2062";"1";"en";"plugins/ecommerce/order";"confirm_order";"Confirm order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2063";"1";"en";"plugins/ecommerce/order";"confirm";"Confirm";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2064";"1";"en";"plugins/ecommerce/order";"order_was_canceled";"Order was canceled";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2065";"1";"en";"plugins/ecommerce/order";"order_was_returned";"Order was returned";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2066";"1";"en";"plugins/ecommerce/order";"pending_payment";"Pending payment";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2067";"1";"en";"plugins/ecommerce/order";"payment_was_accepted";"Payment :money was accepted";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2068";"1";"en";"plugins/ecommerce/order";"payment_was_refunded";"Payment was refunded";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2069";"1";"en";"plugins/ecommerce/order";"confirm_payment";"Confirm payment";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2070";"1";"en";"plugins/ecommerce/order";"refund";"Refund";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2071";"1";"en";"plugins/ecommerce/order";"all_products_are_not_delivered";"All products are not delivered";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2072";"1";"en";"plugins/ecommerce/order";"delivery";"Delivery";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2073";"1";"en";"plugins/ecommerce/order";"history";"History";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2074";"1";"en";"plugins/ecommerce/order";"order_number";"Order number";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2075";"1";"en";"plugins/ecommerce/order";"from";"from";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2076";"1";"en";"plugins/ecommerce/order";"status";"Status";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2077";"1";"en";"plugins/ecommerce/order";"successfully";"Successfully";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2078";"1";"en";"plugins/ecommerce/order";"transaction_type";"Transaction's type";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2079";"1";"en";"plugins/ecommerce/order";"staff";"Staff";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2080";"1";"en";"plugins/ecommerce/order";"refund_date";"Refund date";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2081";"1";"en";"plugins/ecommerce/order";"n_a";"N\A";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2082";"1";"en";"plugins/ecommerce/order";"payment_date";"Payment date";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2083";"1";"en";"plugins/ecommerce/order";"payment_gateway";"Payment gateway";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2084";"1";"en";"plugins/ecommerce/order";"transaction_amount";"Transaction amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2085";"1";"en";"plugins/ecommerce/order";"resend";"Resend";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2086";"1";"en";"plugins/ecommerce/order";"default_store";"Default store";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2087";"1";"en";"plugins/ecommerce/order";"update_address";"Update address";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2088";"1";"en";"plugins/ecommerce/order";"have_an_account_already";"Have an account already";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2089";"1";"en";"plugins/ecommerce/order";"dont_have_an_account_yet";"Don't have an account yet";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2090";"1";"en";"plugins/ecommerce/order";"mark_payment_as_confirmed";"Mark <span>:method</span> as confirmed";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2091";"1";"en";"plugins/ecommerce/order";"resend_order_confirmation";"Resend order confirmation";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2092";"1";"en";"plugins/ecommerce/order";"resend_order_confirmation_description";"Confirmation email will be sent to <strong>:email</strong>?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2093";"1";"en";"plugins/ecommerce/order";"send";"Send";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2094";"1";"en";"plugins/ecommerce/order";"update";"Update";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2095";"1";"en";"plugins/ecommerce/order";"cancel_shipping_confirmation";"Cancel shipping confirmation?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2096";"1";"en";"plugins/ecommerce/order";"cancel_shipping_confirmation_description";"Cancel shipping confirmation?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2097";"1";"en";"plugins/ecommerce/order";"cancel_order_confirmation";"Cancel order confirmation?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2098";"1";"en";"plugins/ecommerce/order";"cancel_order_confirmation_description";"Are you sure you want to cancel this order? This action cannot rollback";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2099";"1";"en";"plugins/ecommerce/order";"return_order_confirmation";"Return order confirmation?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2100";"1";"en";"plugins/ecommerce/order";"return_order_confirmation_description";"Are you sure you want to return this order? This action cannot rollback";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2101";"1";"en";"plugins/ecommerce/order";"confirm_payment_confirmation_description";"Processed by <strong>:method</strong>. Did you receive payment outside the system? This payment won't be saved into system and cannot be refunded";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2102";"1";"en";"plugins/ecommerce/order";"save_note";"Save note";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2103";"1";"en";"plugins/ecommerce/order";"order_note";"Order note";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2104";"1";"en";"plugins/ecommerce/order";"order_note_placeholder";"Note about order, ex: time or shipping instruction.";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2105";"1";"en";"plugins/ecommerce/order";"order_amount";"Order amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2106";"1";"en";"plugins/ecommerce/order";"additional_information";"Additional information";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2107";"1";"en";"plugins/ecommerce/order";"notice_about_incomplete_order";"Notice about incomplete order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2108";"1";"en";"plugins/ecommerce/order";"notice_about_incomplete_order_description";"Remind email about uncompleted order will be send to <strong>:email</strong>?";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2109";"1";"en";"plugins/ecommerce/order";"incomplete_order_description_1";"An incomplete order is when a potential customer places items in their shopping cart, and goes all the way through to the payment page, but then doesn't complete the transaction.";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2110";"1";"en";"plugins/ecommerce/order";"incomplete_order_description_2";"If you have contacted customers and they want to continue buying, you can help them complete their order by following the link:";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2111";"1";"en";"plugins/ecommerce/order";"send_an_email_to_recover_this_order";"Send an email to customer to recover this order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2112";"1";"en";"plugins/ecommerce/order";"see_maps";"See maps";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2113";"1";"en";"plugins/ecommerce/order";"one_or_more_products_dont_have_enough_quantity";"One or more products don't have enough quantity!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2114";"1";"en";"plugins/ecommerce/order";"cannot_send_order_recover_to_mail";"The email could not be found so it can't send a recovery email to the customer.";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2115";"1";"en";"plugins/ecommerce/order";"payment_info";"Payment Info";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2116";"1";"en";"plugins/ecommerce/order";"payment_method_refund_automatic";"Your customer will be refunded using :method automatically.";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2117";"1";"en";"plugins/ecommerce/order";"order";"Order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2118";"1";"en";"plugins/ecommerce/order";"order_information";"Order information";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2119";"1";"en";"plugins/ecommerce/order";"create_a_new_product";"Create a new product";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2120";"1";"en";"plugins/ecommerce/order";"out_of_stock";"Out of stock";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2121";"1";"en";"plugins/ecommerce/order";"products_available";"product(s) available";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2122";"1";"en";"plugins/ecommerce/order";"no_products_found";"No products found!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2123";"1";"en";"plugins/ecommerce/order";"note";"Note";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2124";"1";"en";"plugins/ecommerce/order";"note_for_order";"Note for order...";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2125";"1";"en";"plugins/ecommerce/order";"amount";"Amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2126";"1";"en";"plugins/ecommerce/order";"add_discount";"Add discount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2127";"1";"en";"plugins/ecommerce/order";"discount";"Discount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2128";"1";"en";"plugins/ecommerce/order";"add_shipping_fee";"Add shipping fee";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2129";"1";"en";"plugins/ecommerce/order";"shipping";"Shipping";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2130";"1";"en";"plugins/ecommerce/order";"total_amount";"Total amount";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2131";"1";"en";"plugins/ecommerce/order";"confirm_payment_and_create_order";"Confirm payment and create order";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2132";"1";"en";"plugins/ecommerce/order";"paid";"Paid";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2133";"1";"en";"plugins/ecommerce/order";"pay_later";"Pay later";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2134";"1";"en";"plugins/ecommerce/order";"customer_information";"Customer information";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2135";"1";"en";"plugins/ecommerce/order";"create_new_customer";"Create new customer";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2136";"1";"en";"plugins/ecommerce/order";"no_customer_found";"No customer found!";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2137";"1";"en";"plugins/ecommerce/order";"customer";"Customer";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2138";"1";"en";"plugins/ecommerce/order";"orders";"order(s)";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2139";"1";"en";"plugins/ecommerce/order";"shipping_address";"Shipping Address";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2140";"1";"en";"plugins/ecommerce/order";"shipping_info";"Shipping information";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2141";"1";"en";"plugins/ecommerce/order";"billing_address";"Billing Address";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2142";"1";"en";"plugins/ecommerce/order";"see_on_maps";"See on maps";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2143";"1";"en";"plugins/ecommerce/order";"name";"Name";"2023-07-14 23:20:35";"2023-07-14 23:20:35"
"2144";"1";"en";"plugins/ecommerce/order";"price";"Price";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2145";"1";"en";"plugins/ecommerce/order";"product_name";"Product name";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2146";"1";"en";"plugins/ecommerce/order";"total";"Total";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2147";"1";"en";"plugins/ecommerce/order";"action";"Action";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2148";"1";"en";"plugins/ecommerce/order";"add_product";"Add product";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2149";"1";"en";"plugins/ecommerce/order";"enter_free_text";"Enter free text";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2150";"1";"en";"plugins/ecommerce/order";"promotion_discount_amount";"Promotion amount";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2151";"1";"en";"plugins/ecommerce/order";"add";"Add";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2152";"1";"en";"plugins/ecommerce/order";"store";"Store";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2153";"1";"en";"plugins/ecommerce/order";"please_choose_product_option";"Please choose product option";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2154";"1";"en";"plugins/ecommerce/order";"sku_optional";"SKU (optional)";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2155";"1";"en";"plugins/ecommerce/order";"with_storehouse_management";"With storehouse management?";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2156";"1";"en";"plugins/ecommerce/order";"quantity";"Quantity";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2157";"1";"en";"plugins/ecommerce/order";"allow_customer_checkout_when_this_product_out_of_stock";"Allow customer checkout when this product out of stock?";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2158";"1";"en";"plugins/ecommerce/order";"address";"Address";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2159";"1";"en";"plugins/ecommerce/order";"phone";"Phone";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2160";"1";"en";"plugins/ecommerce/order";"country";"Country";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2161";"1";"en";"plugins/ecommerce/order";"state";"State";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2162";"1";"en";"plugins/ecommerce/order";"city";"City";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2163";"1";"en";"plugins/ecommerce/order";"zip_code";"Zip code";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2164";"1";"en";"plugins/ecommerce/order";"discount_based_on";"Discount based on";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2165";"1";"en";"plugins/ecommerce/order";"or_coupon_code";"Or coupon code";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2166";"1";"en";"plugins/ecommerce/order";"description";"Description";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2167";"1";"en";"plugins/ecommerce/order";"how_to_select_configured_shipping";"How to select configured shipping?";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2168";"1";"en";"plugins/ecommerce/order";"please_add_customer_information_with_the_complete_shipping_address_to_see_the_configured_shipping_rates";"Please add customer information with the complete shipping address to see the configured shipping rates";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2169";"1";"en";"plugins/ecommerce/order";"please_products_and_customer_address_to_see_the_shipping_rates";"Please add products and customer information with the complete shipping address to see the configured shipping rates";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2170";"1";"en";"plugins/ecommerce/order";"shipping_method_not_found";"Shipping method not found";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2171";"1";"en";"plugins/ecommerce/order";"free_shipping";"Free shipping";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2172";"1";"en";"plugins/ecommerce/order";"custom";"Custom";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2173";"1";"en";"plugins/ecommerce/order";"email";"Email";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2174";"1";"en";"plugins/ecommerce/order";"create_order";"Create order";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2175";"1";"en";"plugins/ecommerce/order";"close";"Close";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2176";"1";"en";"plugins/ecommerce/order";"confirm_payment_is_paid_for_this_order";"Confirm payment is paid for this order";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2177";"1";"en";"plugins/ecommerce/order";"payment_status_of_the_order_is_paid_once_the_order_has_been_created_you_cannot_change_the_payment_method_or_status";"Payment status of the order is Paid. Once the order has been created, you cannot change the payment method or status";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2178";"1";"en";"plugins/ecommerce/order";"select_payment_method";"Select payment method";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2179";"1";"en";"plugins/ecommerce/order";"cash_on_delivery_cod";"Cash on delivery (COD)";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2180";"1";"en";"plugins/ecommerce/order";"bank_transfer";"Bank transfer";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2181";"1";"en";"plugins/ecommerce/order";"paid_amount";"Paid amount";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2182";"1";"en";"plugins/ecommerce/order";"confirm_that_payment_for_this_order_will_be_paid_later";"Confirm that payment for this order will be paid later";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2183";"1";"en";"plugins/ecommerce/order";"payment_status_of_the_order_is_pending_once_the_order_has_been_created_you_cannot_change_the_payment_method_or_status";"Payment status of the order is Pending. Once the order has been created, you cannot change the payment method or status";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2184";"1";"en";"plugins/ecommerce/order";"pending_amount";"Pending amount";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2185";"1";"en";"plugins/ecommerce/order";"update_email";"Update email";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2186";"1";"en";"plugins/ecommerce/order";"save";"Save";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2187";"1";"en";"plugins/ecommerce/order";"cancel";"Cancel";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2188";"1";"en";"plugins/ecommerce/order";"create_a_new_order";"Create a new order";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2189";"1";"en";"plugins/ecommerce/order";"search_or_create_new_product";"Search or create a new product";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2190";"1";"en";"plugins/ecommerce/order";"search_or_create_new_customer";"Search or create a new customer";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2191";"1";"en";"plugins/ecommerce/order";"discount_description";"Discount description";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2192";"1";"en";"plugins/ecommerce/order";"cant_select_out_of_stock_product";"Cannot select out of stock product!";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2193";"1";"en";"plugins/ecommerce/order";"referral";"Referral";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2194";"1";"en";"plugins/ecommerce/order";"return_order_unique";"Same :attribute already exists in a previous return request.";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2195";"1";"en";"plugins/ecommerce/order";"total_return_amount";"Total return amount";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
"2196";"1";"en";"plugins/ecommerce/order";"change_return_order_status";"Change return order status";"2023-07-14 23:20:36";"2023-07-14 23:20:36"
